,0,1,2,3,4,5,6,7,8,9
1135387544391172096,5.992553269607016e-07,0.0013028941117227079,1.7373438367940253e-07,8.553158295399044e-07,3.859099524561316e-06,6.0399746871553365e-06,1.1797226034104825e-05,8.771896318648942e-07,0.0005867613013833761,1.3947431398264599e-06
1135443350478344193,1.5227612948365277e-07,0.0012981228530406952,2.9538609669543803e-05,2.173337634303607e-07,9.809875336941331e-07,1.5347548469435424e-06,2.9976394216646444e-06,2.2289038952294505e-07,0.0005844722967594862,3.544170340319397e-07
113549158,1.851035335675988e-07,0.0012494659051299096,5.366164259612561e-08,2.641927721924731e-07,1.191986848425586e-06,1.8656186512089336e-06,3.643834133981727e-06,2.709480440898915e-07,0.0006903318222612143,4.3080826799268835e-07
1136040861161152515,2.1012141587561927e-06,0.00160586629062891,6.091659088269807e-07,2.999077696586028e-06,1.3531070726457985e-05,2.1177830058149995e-05,4.1365515789948405e-05,3.0756349588045854e-06,2.462532165736775e-07,4.890328636975028e-06
1136283525383110657,0.003726177662611008,0.0007634628564119339,0.0015540109016001225,2.27637414354831e-05,0.00010269436752423644,0.00016073614824563265,0.00031394474208354953,2.334368764422834e-05,0.0002801949856802821,0.0054561421275138855
1136453117166465024,1.3437157690204488e-07,0.0011595654736235156,3.8955215359563514e-08,1.917883983841324e-07,8.653894471285364e-07,1.3543544001692733e-06,2.6453029245520346e-06,1.9668953961903184e-07,0.00086579801530959,3.1275911595840584e-07
1136847454291185665,4.283071575628128e-07,0.0015948483720421792,5.7125854073092345e-05,6.112895789556205e-07,2.7582142138271593e-06,4.316830018069595e-06,8.431707829004154e-06,6.269448931561784e-07,5.019329023525643e-08,9.969125130737667e-07
1136993858125012992,1.974558927031467e-07,1.1982142211763858e-08,5.7241584272560436e-08,2.8181602829135954e-07,1.2718397556454875e-06,1.9901881387340836e-06,3.887235288857483e-06,2.8904657938255697e-07,0.0031032979488372805,4.595783138938714e-07
1137174062474522624,2.700557888601907e-06,0.001331852562725544,0.000754981441423297,0.0027281029149889948,1.7391311121173204e-05,2.7219191542826594e-05,5.3165375720709566e-05,3.953146006097086e-06,3.1649144602852177e-07,6.2857063312549146e-06
113721917,0.0026778049767017366,0.0004066668450832367,5.084747272121604e-08,2.503384166629985e-07,1.1294964679109398e-06,1.767777757777367e-06,3.4528540709288793e-06,0.024627780914306643,3.257699136156589e-05,4.082211944478331e-07
1137727343508774913,1.1552329669939355e-05,0.0016007060185074806,3.3485048334114254e-06,1.6485371452290566e-05,7.438131724484265e-05,0.00011641177115961909,0.0002274060854688287,1.6906771634239703e-05,1.3535769539885224e-06,2.688281238079071e-05
1138145175367065600,2.638135356392013e-07,3.780370388994925e-06,7.648216637790028e-08,3.7654256175301275e-07,1.6989557479973883e-06,2.659040001162794e-06,5.193766992306337e-06,3.861617187794764e-07,0.003095958009362221,6.140208824945149e-07
1138709193500889088,8.350198913831264e-06,0.0013734346255660059,2.4207882233895364e-06,1.191819173982367e-05,5.377560737542808e-05,8.415775955654681e-05,0.00016437865560874345,1.2222862278576941e-05,0.00044326577335596085,1.943578972714022e-05
1139043194618822656,1.5254876416292974e-06,0.0009485173039138318,0.0010252105072140695,2.1770461898995564e-06,9.823020809562878e-06,1.5374290524050593e-05,3.0028345645405355e-05,0.0009581963531672955,0.000779494969174266,3.5501278034644204e-06
1139764515594051584,2.9236310616661217e-07,0.001597604080438832,8.640864832882302e-08,4.172906301493109e-07,1.8827558768632911e-06,2.9466761290550082e-06,5.7555312220461635e-06,4.279521897998543e-07,1.8015069038134655e-05,6.804956977061209e-07
1140709045311082496,4.954658237364021e-05,0.00042492986264671475,0.0041989228083049905,7.071333741709273e-05,0.00031902149845167903,0.0004993121917100167,0.0009752894645411397,0.0068061435912713086,6.883048389636675e-06,0.0001363147918985665
1141072082131968001,3.731397248718765e-07,0.0016068752480378863,1.265628082947139e-07,5.325508448046997e-07,2.4028097973743305e-06,5.988117697422711e-06,7.345488662503325e-06,5.461510333744193e-07,6.200210670457846e-08,8.684036259808618e-07
1141130076085350400,6.228511210792931e-07,0.001606673374772072,1.8057027091344936e-07,8.889974196790718e-07,4.011149940197356e-06,6.278059299802408e-06,1.2265211262274534e-05,9.117030458583032e-07,7.299515232261911e-08,1.4496571566269269e-06
1141173639678746625,1.8583115888759496e-06,0.00023474351037293674,0.006513667106628419,0.00018977206200361253,1.1967120371991768e-05,1.87296187505126e-05,3.658371279016137e-05,2.7201785997021943e-06,2.177814394599409e-07,4.325118061387912e-06
1141251925,2.0318700535426615e-07,0.0016069028526544571,5.890513534723141e-08,2.9000573249504673e-07,1.308506489294814e-06,2.047954694717191e-06,4.000053741037846e-06,2.974156586788013e-07,2.381207337975866e-08,4.7290636757679754e-07
1141454614946078720,2.1014816411479842e-07,1.2752244060720841e-08,0.001321435533463955,2.9994912438269243e-07,1.3533431229006965e-06,2.1180498151807114e-06,4.13700363424141e-06,3.076112534472486e-07,0.002569137513637543,4.891231583314948e-07
1141876455003041794,2.475813516866765e-07,0.0016068786382675171,7.177591214713176e-08,3.533897370289196e-07,1.5944437109283173e-06,2.4954388209152967e-06,4.874077421845869e-06,3.624041710281745e-07,2.9015740210525112e-08,5.7624692999525e-07
1141917608578564097,2.2148664356791413e-06,0.0014843850396573544,6.421161742764526e-07,3.1611929443897683e-06,1.426359813194722e-05,2.2323399025481195e-05,4.3602107325568795e-05,3.242188540752977e-06,0.00023474756162613632,5.1551003707572825e-06
1142230071920357376,1.7498050510766917e-07,0.0015922650694847108,3.112723352387548e-05,2.49777690441988e-07,1.1268845810263883e-06,1.763828367984388e-06,3.4447581128915773e-06,2.561379005783238e-07,1.575656788190827e-05,4.0728268686507367e-07
1142244559738589184,0.00013294807868078352,0.001567637734115124,0.00014643329195678236,2.2112124497652988e-06,9.97784809442237e-06,1.561530662002042e-05,3.0500980210490527e-05,2.2678625100525098e-06,1.8156673604607933e-07,3.6060726415598768e-06
1142414078192889856,9.188024705508724e-07,0.0011969108134508135,0.0013104245997965338,1.311400774284266e-06,5.917135058552959e-06,9.260953083867209e-06,1.80880626430735e-05,1.3449724974634593e-06,0.0002615266712382436,2.1385903892223723e-06
1142576741711536129,4.489127604756504e-06,2.723952320593526e-07,1.301376960327616e-06,6.406841566786171e-06,2.8912900597788396e-05,0.10878949165344239,8.836801862344146e-05,0.010921020805835725,0.000960805080831051,1.0447631211718544e-05
1143189851489091584,0.009359768503877645,0.0007269453608124139,0.00014309511768945715,3.7406955070633397e-07,1.6879791388818827e-06,2.6415406599970597e-06,5.159440445592113e-06,3.8365800660706264e-07,0.000545035685398472,6.099927208398311e-07
1143420440884367360,1.7920297977980226e-05,0.0007691544480621815,0.0039612907916307455,2.557857078500092e-05,0.00011540247360244394,0.00018062754534184933,0.0003527868539094925,2.6230135699734094e-05,2.1001875211368316e-06,4.171146429143846e-05
1143452797624623104,1.8273780663206442e-07,0.0007219847299211658,0.004229537220599573,2.6081851086494084e-07,1.1768255003580246e-06,1.841885033604299e-06,3.5975275287959143e-06,2.674930457212766e-07,2.1417231737285138e-08,4.253281285486486e-07
1143616368908099585,2.8741792448272466e-07,0.0015660114586353302,8.332117431564257e-08,4.102276307094144e-07,1.8508588254917413e-06,2.896754631365184e-06,5.658015288645402e-06,4.2071419557032643e-07,7.891496061347426e-05,6.689619567623595e-07
1144410326,0.0065413236618042,0.00031909237150102855,3.4053666695399445e-07,1.676480496826116e-06,7.564752741018311e-06,1.1839120998047293e-05,2.312412252649665e-05,1.7194248357554899e-06,0.001677069626748562,0.0008504630997776986
1145017851549495296,3.107850716332905e-06,0.0014981173910200596,0.0005130416713654995,4.435466325958259e-06,2.0012982713524255e-05,3.1320989364758134e-05,6.117866141721607e-05,4.549000004772097e-06,3.6419171465240654e-07,7.234937947941944e-06
1145402518249361408,0.0024178680032491684,1.7537636449560522e-05,8.439749876743008e-08,4.155273472861154e-07,1.8748309230431916e-06,2.9343202186282726e-06,5.731435521738604e-06,4.261538833816303e-07,0.0027860578149557116,6.775943347747671e-07
1145410355222523904,5.059545401309151e-07,0.00023764052893966437,1.4667901950815577e-07,7.22110553397215e-07,3.2586965971859175e-06,5.099484042148106e-06,9.960209717974067e-06,0.022764161229133606,0.0008217113092541695,1.1775999155361206e-06
1145553807469772800,1.8424842664899189e-07,0.0005239193327724933,0.005174026265740395,2.629803702802747e-07,1.186527606478194e-06,1.8571196051198059e-06,3.627257319749333e-06,2.6969121336151147e-07,2.1592832410988194e-08,4.2883066271315333e-07
1146017977709617152,3.903831839124905e-07,4.084902466274798e-05,1.1317276857880643e-07,5.572239388129675e-07,2.5141331207123586e-06,3.93665031879209e-06,7.68541794968769e-06,5.714850885851774e-07,0.003024251386523247,9.086478712561075e-07
1146117765658480640,9.225765097653493e-06,0.0016019755974411966,2.674517054401804e-06,1.3167179713491351e-05,5.9407617663964635e-05,9.298486402258277e-05,0.00018161183688789607,1.3504864182323218e-05,1.0811614629346878e-06,2.147216582670808e-05
1146854129941340161,7.522459327446996e-07,0.0012967402115464212,6.380791310220957e-05,1.073636485671159e-06,4.844353316002526e-06,7.5819836638402195e-06,1.4808851119596511e-05,1.1011038623109926e-06,0.0005727973300963641,1.7509575627627784e-06
1147128473988816896,1.155510835815221e-05,0.0016007035970687868,3.350124461576343e-06,1.6491445421706885e-05,7.441123598255217e-05,0.0001164575107395649,0.00022748420014977457,1.691395736997947e-05,1.3541284715756774e-06,2.6892428286373617e-05
1147416087878721536,8.328503099619412e-07,0.0011837983503937722,0.0008801946416497231,0.00042177857831120495,5.3634827054338535e-06,8.39456042740494e-06,1.6396562568843364e-05,1.2191138921480161e-06,0.0004263017792254687,1.93854866665788e-06
1147762517772554245,7.053621084196493e-06,0.000514155300334096,0.0032470878213644028,1.006775928544812e-05,4.542222886811942e-05,7.109845173545182e-05,0.00013886139495298267,0.009895148128271103,8.266410986834671e-07,1.641676208237186e-05
1148269631565524994,0.014042335748672486,1.1250837815168779e-06,5.375168984755874e-06,2.646256471052766e-05,0.07917286157608033,0.0001868873368948698,0.0003650219878181815,2.7142258477397264e-05,2.1728101273765787e-06,4.3151673162356024e-05
1148706382662836225,8.378490982661156e-06,0.001568517836690553,0.0001845511970914275,1.1955581107309836e-05,5.394460551026584e-05,8.442353599463233e-05,0.00016490068742107717,1.226108713556596e-05,9.816504050828869e-07,1.9496311826822363e-05
1149173168193622016,3.7843652535229922e-06,0.0015858357772231104,9.240005747415126e-05,5.400964801083319e-06,2.437099028611556e-05,3.8141311961226165e-05,7.449838449247181e-05,5.539295307244175e-06,4.4348030314722564e-07,8.809541759546846e-06
1149653660,0.0002690084045752883,6.231683187252202e-08,0.00030561829917132857,1.4657509382232094e-06,0.0005490595009177923,1.0352337267249824e-05,2.0216927805449816e-05,0.0051308382302522665,0.002527086064219475,2.390478584857192e-06
1150023654530588672,1.064473053702386e-06,0.0016047626733779908,3.0859425805829236e-07,1.519432044005953e-06,6.85497434460558e-06,1.072903396561742e-05,2.095513773383573e-05,1.558153053338174e-06,3.3489861380076038e-06,2.4774766643531624e-06
1150585026481799168,5.06913747813087e-06,3.076222810705076e-07,1.4696208381792532e-06,7.235434895846993e-06,3.264470724388957e-05,5.109234480187297e-05,9.979909518733621e-05,7.420105976052583e-06,0.003098159469664097,1.1798158811870963e-05
1150620190507446272,0.0005796664394438267,0.0015710067003965379,4.974173862137832e-07,2.4488854251103476e-06,1.1049749446101487e-05,1.729392824927345e-05,3.377999528311193e-05,2.511638558644336e-06,2.010835032706382e-07,3.994443977717311e-06
1150772016,2.2909134933642067e-07,0.0008064856976593366,6.641739387250454e-08,3.2698130866194663e-07,1.4753176421521645e-06,2.3090361981490863e-06,4.510097586296417e-06,3.353360617355394e-07,0.0015459703034137677,5.331950105459743e-07
1151109091927789568,3.824461600743234e-06,3.777020028792322e-05,0.0013652523048222065,5.458387022372335e-06,2.4628202663734558e-05,3.8549138116650285e-05,7.53057363908738e-05,5.597939161816612e-06,0.0024755422025918962,8.90099399839528e-06
1151185055294902277,4.352701125753811e-07,0.0016067758202552797,1.261809188690677e-07,6.212229436641793e-07,2.803023016895168e-06,4.386976434034296e-06,8.568548946641387e-06,6.371188646880911e-07,5.100901034893468e-08,1.0130501323146747e-06
1151189137300570112,2.3951608454808594e-06,8.190217195078731e-05,0.0003148129209876061,3.418210326344706e-06,0.0009769956581294537,2.414088521618396e-05,4.7150126192718744e-05,0.002729233354330063,0.002580400370061398,5.574831448029727e-06
1151594875227377664,0.00023621974978595974,0.0010114885866642,1.067574771695945e-07,5.255932137515628e-07,2.371469781792257e-06,3.711628596647643e-06,7.24967394489795e-06,5.390300884755561e-07,0.001122109405696392,8.570798854634632e-07
1151763610554765312,8.422901009907946e-06,0.0010772472247481347,2.44173552346183e-06,1.2020066787954421e-05,5.4240494500845676e-05,8.489430765621365e-05,0.00016579183284193277,1.232783979503438e-05,0.0010152031667530538,1.9601148960646245e-05
1151862140786970624,2.6633279920365114e-07,0.0009443353767870054,7.72113416616021e-08,3.8011591331081587e-07,1.7151141124503918e-06,2.684469369122598e-06,5.243042868377585e-06,3.8984434779640557e-07,0.001280004610319301,6.198930467021009e-07
1152467171324366848,4.768674898514291e-07,0.001581636816263199,0.00011692947009578347,6.807523277529982e-07,3.071254832320847e-06,4.806484867003746e-06,9.388080070493744e-06,6.980564194236649e-07,1.3502586625691038e-06,1.1099224138888531e-06
1152580181489569792,2.79355444945395e-06,0.0009948455728590489,0.0007469022180885077,3.986817318946123e-06,1.79888287675567e-05,2.8154265601187946e-05,5.498955142684281e-05,4.089010690222494e-06,0.0008780186995863915,6.501550524262712e-06
1152760267425533952,2.1830104742548428e-06,0.0016058215871453286,6.328522431431338e-07,3.115740400971845e-06,1.406226510880515e-05,2.200262388214469e-05,4.297558625694365e-05,3.1953535653883595e-06,2.5583601654943776e-07,5.080997652839869e-06
1152863123411484672,2.7162257083546136e-07,1.6482931641803588e-08,0.007676755636930466,3.876972186844796e-07,1.7492295228294099e-06,2.73770510830218e-06,5.347520345821977e-06,3.976020707341377e-07,3.183306205301051e-08,6.321896307781572e-07
1152939185839443969,4.2419411329319706e-06,0.001244976744055748,1.2297867215238512e-06,6.054649929865263e-06,2.731625863816589e-05,4.2755337199196225e-05,8.35070968605578e-05,6.2092018197290604e-06,0.0006951982621103526,9.872819646261632e-06
1152980740667314177,0.0014411812648177148,0.0009887229651212692,0.001707669347524643,3.647787480076659e-07,1.6460144252050668e-06,2.5761324650375173e-06,5.031410182709806e-06,0.00010708774207159878,0.0003261481644585729,5.949142177996692e-07
1153134008026505217,2.089788904413581e-06,0.0016058724373579027,6.058214694348862e-07,2.9825920137227514e-06,1.345783384749666e-05,2.1062669111415745e-05,4.114132025279105e-05,3.058981747017242e-06,2.4491357635270107e-07,4.863671711063944e-06
1153369519928291328,1.3413653060137225e-06,0.00136469255597698,4.3281186200836583e-07,1.9148401956760535e-06,8.638013752023498e-06,1.3517824456288345e-05,2.6403708121918498e-05,1.963275709323214e-06,0.00046718426921443996,9.799851809088833e-06
1154051544645607424,6.3269078964367516e-06,3.8392563510569745e-07,0.005373591184616089,9.030017099576072e-06,0.0037535771727561953,6.376626552082599e-05,0.00012454759562388062,0.003955486789345742,0.0005418966524302959,1.4725317305419595e-05
1154166864378941440,1.6497390489207731e-07,0.00021307512558716736,0.00037546631202792647,2.904555593723857e-07,1.0624774272087184e-06,1.6627963593475796e-06,3.2475907897797396e-06,0.015989786395828556,0.0012601167386639045,3.8397828419474484e-07
1154338515976634368,4.859542968915775e-06,0.0007435903418809176,1.4087289855524433e-06,6.9353191065602005e-06,3.1290415790863335e-05,4.897350445389748e-05,9.565589134581388e-05,7.112311868695543e-06,0.001662909984588623,1.1308991088299082e-05
1154489026243682306,7.30918554836535e-07,1.642083952901885e-05,0.0033697281032800674,1.0433001989440526e-06,4.707039261120372e-06,7.367075886577368e-06,1.4389232092071325e-05,1.0699212907638868e-06,0.0017090290784835815,1.7012001990224236e-06
1155128971853479941,1.6142739696078934e-06,0.0016061322763562204,4.6796089918643703e-07,2.303809924342204e-06,1.0395285062259064e-05,1.626891171326861e-05,3.177715698257089e-05,2.3627542759641076e-06,1.891696228994988e-07,3.7568803236354143e-06
1155302104405291009,3.23548511005356e-07,0.0010696074925363064,0.002561493404209614,4.618214461515891e-07,2.083630533888936e-06,3.2612744689686226e-06,6.369812035700307e-06,4.736171376862331e-07,2.1395086150732824e-06,7.530457423854387e-07
1155657626518249472,4.070270006195642e-06,0.0012904927134513855,0.0013248225674033166,5.809766298625619e-06,2.6216558762826028e-05,4.1025315294973555e-05,8.013264159671963e-05,5.958464316790924e-06,7.239350234158338e-05,9.473831596551463e-06
1156163875529789440,7.066395482979715e-06,4.2880242290266324e-07,4.1924361721612516e-05,1.0085957910632715e-05,4.550752928480506e-05,7.122719543986023e-05,0.00013911754358559848,0.013983038067817689,0.001961314864456654,1.6446816152893008e-05
1156664453108310016,6.491081148851663e-06,0.0010868706740438938,3.478089056443423e-05,9.26504289964214e-06,4.1803019121289255e-05,6.542564951814712e-05,0.00012778771342709662,9.502469038125129e-06,0.0009851291775703431,1.5110494859982283e-05
1157026137211658245,3.2548639865126463e-06,0.0003148366929963231,0.006165792047977448,4.644842556444928e-06,2.0960062101949006e-05,3.28009482473135e-05,6.406600004993379e-05,4.763630931847729e-06,3.813893727055984e-07,7.575097697554156e-06
1157716908,1.6724839042581154e-07,0.001606922410428524,4.848583898819925e-08,2.387192807873362e-07,1.0770716471597553e-06,1.6857346054166556e-06,3.2925647246884184e-06,2.448176701363991e-07,1.960160744829409e-08,3.892716904374538e-07
1157999363932741632,0.007214099913835526,0.0006373825017362833,2.7110310838907027e-06,1.3346550986170769e-05,6.021762965247035e-05,9.424870950169861e-05,0.00018409762997180225,0.01273476928472519,1.0958831808238756e-06,2.176320558646694e-05
1158241402775457793,1.93837404367514e-06,0.00047424254007637505,0.004125620424747467,2.7665679226629437e-06,1.2481982412282378e-05,1.9538076594471933e-05,3.815721720457077e-05,2.8371932785375975e-06,0.0005183232482522726,4.511264705797657e-06
1158493915319848963,0.008407144993543626,0.000614885101094842,0.0005855214782059193,4.219955735607073e-06,1.903974771266803e-05,2.979925775434822e-05,5.82036329433322e-05,4.327873102738522e-06,0.0006920562591403723,6.881330045871437e-06
1158853093016133632,7.453422313119518e-07,0.0013252120465040208,0.0007905802689492703,1.0637888408382423e-06,4.8000609240261845e-06,7.512198499171064e-06,1.4673870464321227e-05,1.0910350283666048e-06,0.00022402994800359012,1.7348362234770321e-06
1159049742392930305,0.0027625301852822306,0.0006934260483831168,8.313905368595443e-08,4.093178631592309e-07,1.8468310372554699e-06,2.8905327781103555e-06,5.645750934490935e-06,4.19780326410546e-07,0.0014403786510229111,6.674692940578097e-07
1159193802558660608,5.648869318974903e-07,0.001597038097679615,2.5188681320287287e-05,8.06238404038595e-07,3.6378336517373103e-06,5.693363345926628e-06,1.112013269448653e-05,8.268534656963311e-07,8.619509026175365e-06,1.314774181082612e-06
1159253986471534592,6.588987162103877e-07,0.0008852306753396989,0.00029263549949973825,9.404157026438043e-07,4.243512012180872e-06,6.641184882028028e-06,1.297275011893362e-05,9.644705642131158e-07,0.0012750914320349693,1.5335446732933635e-06
116020902,0.007699304074048997,0.0010842286981642246,4.862425848841667e-05,3.252897613492678e-07,1.4677516446681693e-06,2.297162973263767e-06,4.48668870376423e-06,3.336248710184009e-07,8.754858281463386e-05,5.304745627654484e-07
1160274425930895360,0.0024127722212125015,0.0002784438440219166,0.003422268636812737,2.29995476378009e-06,1.0376912904667761e-05,1.6239233863454188e-05,3.171916918080072e-05,2.3585121847303322e-06,0.0007404071868865278,0.003152697380286987
1161160902,1.5394450656458505e-07,0.0012290357612073422,4.4628919226852304e-08,2.1971502519591013e-07,9.913645953929519e-07,1.551592504256405e-06,3.030476364074275e-06,2.2533708943228703e-07,0.0007298163603991271,3.583017587516224e-07
1161816017288519680,2.0916637367918157e-06,0.001605871692299843,6.062581178412075e-07,2.9845521567040126e-06,1.3466191012412311e-05,2.1075601398479194e-05,4.116517084185034e-05,3.061004463233985e-06,2.4505586679879345e-07,4.86706558149308e-06
1162378474100678656,1.555050112074241e-05,0.001051489543169737,4.508364872890525e-06,2.219569869339466e-05,0.00010014032013714314,0.00015672703739255667,0.0003061121562495828,2.2765467292629182e-05,0.0010582644492387772,3.619171038735658e-05
1162816288193990656,0.0046599689871072774,0.0013229400850832463,7.812978765286972e-07,3.846396066364832e-06,1.7356248281430454e-05,2.7162255719304085e-05,5.30540244653821e-05,3.94505805161316e-06,3.1583142572344515e-07,6.272441532928497e-06
1162984439074312192,9.524333859767103e-05,0.0003980560413543922,0.003201069210682943,1.1952540394040871e-05,8.282748298768826e-06,1.296373383814737e-05,2.5319848746167165e-05,1.88275660017153e-06,0.00103655242501529,1.0156156166491708e-05
1163143851260796929,3.157552100674366e-07,0.0015657838433980943,0.00018833907088264824,4.5065430640534034e-07,0.00017762474017217757,3.182565706083551e-06,6.215991015778855e-06,4.6220161493693017e-07,3.700463935274456e-08,7.349948646151461e-07
1163770851378044928,4.4793216511607176e-05,2.7182806661585348e-06,0.004372001811861992,6.393047515302896e-05,0.0002884687157347798,0.0004515000618994236,0.0008818422444164753,6.557850865647196e-05,0.0012941932305693628,0.00010425731306895614
1163860723,2.443629909976153e-07,0.00041467850096523764,0.0038987211883068085,3.4876595691457627e-07,1.5737019566586242e-06,2.4628374376334253e-06,4.810444079339504e-06,3.576848939701449e-07,0.0007264649029821157,5.687663360731677e-07
1164828093237739521,0.00019377432132230415,0.0014008109404064798,1.9657071485278588e-07,9.677709645661469e-07,4.3667025789904e-06,6.834402986002452e-06,1.3348610671445059e-05,9.925667382132154e-07,0.00037578880635574644,1.5781953926652252e-06
1165478702139854848,4.2205256249872037e-07,0.0015286780893802644,1.223545837092388e-07,6.024402409821051e-07,2.7182415578863585e-06,4.253868974046782e-06,8.308884571306408e-06,6.177954674058129e-07,0.00015088797081261874,9.823408618103712e-07
1166085181457014784,1.3932161891716534e-06,0.0001225346582941711,5.9064539527753375e-06,1.9883807908627207e-06,8.972307114163414e-06,1.4041495160199703e-05,2.7425980078987777e-05,0.00034221829846501354,0.0025380538776516915,0.005922962352633477
1166364252199903237,4.706113941210788e-07,0.00026285825297236445,0.006400301307439804,0.00010048671392723919,3.030522930203006e-06,4.743535828310997e-06,9.26394568523392e-06,6.888392817927525e-07,5.5148984756669965e-08,1.095256538974354e-06
1166510366509002752,0.009845379959481385,9.415454365743077e-05,0.003785474630104109,6.8601055165842e-06,3.09171835397616e-05,4.836616094826666e-05,9.447088180443986e-05,7.024498377762459e-06,0.00021716880288237262,0.0007710575854433758
1166567792965017600,5.979755769658369e-07,0.0009310944937169553,0.0032277978956699372,8.535008419130464e-07,3.8507954741362486e-06,6.027036943123676e-06,1.1772123980335892e-05,8.752658686717041e-07,7.007920999058115e-08,1.3917127034801525e-06
1166889269203546113,0.0004758358467370272,0.0015778381377458573,1.8027520809482667e-07,8.875760613591411e-07,4.004638685728423e-06,6.267546996241436e-06,1.2241562944836915e-05,9.102258445636835e-07,7.287330845429097e-08,1.447316026315093e-06
1167348400960024579,0.00015399232506752014,0.00048105707392096523,1.95964526028547e-07,9.648242667026352e-07,4.35316760558635e-06,6.812842912040651e-06,1.3306646724231542e-05,9.894495633488987e-07,0.002155875973403454,1.5733980035292917e-06
1168091341173268481,2.8080160063836956e-07,0.0007804334629327059,0.003948313370347023,4.007828010799131e-07,1.808517481549643e-06,2.8302511054789647e-06,5.528102337848396e-06,4.1102416616922713e-07,3.290880670192564e-08,6.536001365020639e-07
1168920233198936070,1.2248250641277993e-06,0.0016063446179032327,3.5512794056558054e-07,1.7482032490079292e-06,7.887915853643791e-06,1.2345761933829636e-05,2.411272580502555e-05,1.7929720343090595e-06,1.4356024848893867e-07,2.851457793440204e-06
1169377417825345536,2.094253432005644e-06,0.0016058702021837234,6.071246843930567e-07,2.9890379664720967e-06,1.3486843090504409e-05,2.110830100718886e-05,4.1229111957363784e-05,3.0654086003778506e-06,2.4543141989852303e-07,4.874099977314473e-06
1169434662873288709,1.677547516010236e-06,0.0016060976311564447,4.863296453549992e-07,2.3942922780406663e-06,1.0803547047544272e-05,1.6907794633880258e-05,3.302601398900151e-05,2.4555150957894515e-06,1.965993078556494e-07,3.904446930391714e-06
1169506650895597568,0.0021951081231236457,0.0010194527916610242,1.1185603398189415e-06,5.506658271769994e-06,2.4846167070791127e-05,3.8894140743650496e-05,7.595632341690363e-05,0.0016117168590426445,0.0007457337342202663,8.980475104181097e-06
1169946010774384640,4.6108929382171485e-06,0.0014355176128447056,0.0008086239919066429,6.5806299971882256e-06,2.9696585261262954e-05,4.6471931273117666e-05,9.076868882402779e-05,6.748951273038984e-06,5.40352039024583e-07,1.0731270594988019e-05
117008693,8.636613529233728e-07,5.24035044691118e-08,0.002495062351226807,0.011117802560329439,5.5616881581954665e-06,8.70400544954464e-06,1.7000516527332367e-05,1.2641693501791452e-06,0.001064966805279255,0.0023140192031860353
1170125613606297600,0.00103157302364707,0.0014225634746253492,0.0005700007546693087,8.550610073143617e-06,3.858011914417148e-05,6.037799757905305e-05,0.00011792952427640558,8.769528358243406e-06,7.020575139904395e-07,1.3944132660981268e-05
1170873349494509570,6.12158328294754e-06,0.0016036706045269968,1.7746815501595847e-06,8.737015741644428e-06,3.9422709960490465e-05,6.170122069306672e-05,0.00012051963713020087,8.96062410902232e-06,7.174221536843106e-07,1.4247138460632414e-05
1171244249041592320,1.3853366908733733e-06,0.0013056819327175618,4.0162794903153557e-07,1.977240026462823e-06,8.921199332689867e-06,1.3962932280264795e-05,2.7271444560028615e-05,2.027812115557026e-06,0.0005806411150842905,3.2244115573121235e-06
1171931860366020608,1.2856139801442624e-05,0.0012814806774258615,3.7270441680448133e-06,1.8348672892898324e-05,8.279343019239605e-05,0.00012957637663930656,0.10360709428787232,1.8818510579876604e-05,1.506680291640805e-06,2.9922279645688834e-05
1172049662741819392,2.499050788173918e-06,0.0004522762726992369,0.0015480605885386468,3.566527448128909e-06,1.609249447938055e-05,2.5186227867379787e-05,4.9193709855899215e-05,3.6581739550456407e-06,0.0016022272408008577,5.816477278131061e-06
1172301777082830848,3.805715323323966e-07,0.0015411529690027238,1.048259437084198e-05,5.431745194073301e-07,2.4508191927452573e-06,3.835684765363112e-06,7.491587894037366e-06,5.570803295995575e-07,0.0001226423541083932,8.858122782839928e-07
1172471485858045953,9.085689271159937e-07,0.0007942599244415761,0.0033034667372703556,1.2968027476745194e-06,5.851306923432276e-06,9.157852036878467e-06,1.7887352441903204e-05,1.3299938473210206e-06,0.00023348545655608178,2.114716153300833e-06
1172978151380549633,7.172880032157991e-07,0.0016066217795014381,2.0794836927962026e-07,1.023785171128111e-06,4.619345054379665e-06,7.229611946968362e-06,1.412140700267628e-05,1.049954880727455e-06,8.406237839153619e-08,1.6694357327651232e-06
1173029693420908544,1.3766576012130827e-05,0.0004781437572091818,3.991305857198313e-06,0.001672334410250187,8.865681011229754e-05,0.00013875061413273215,0.00027101829182356595,2.0153865625616164e-05,1.6134066754602828e-06,0.04034924507141113
1173262541243465729,2.5126616947090953e-07,0.0010899469256401063,0.0005929994396865368,3.5862203731085177e-07,1.6181758837774398e-06,2.5325049136881717e-06,4.9463949835626415e-06,3.677897666420904e-07,0.0007586549501866103,5.848306955158478e-07
1173492931447013376,1.3675803782236752e-07,2.4380972822579407e-08,1.8230447687270765e-07,0.03788737483862264,8.80742339242843e-07,1.3784218427927655e-06,2.692295471369075e-06,2.0018934721961776e-07,4.1469581746123956e-08,4.1383330404020655e-07
